"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"67def71f56da4c2a03344ae3","81b89dd3-cd8e-4838-a068-48eab97e3ee2","PHYSICAL","machines-diffusers","mobile-two","Mobile Two","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Say hello to the Mobile Two Portable Scent Diffuser — your on-the-go whiffer built for the road, the ride, and wherever life takes you. Car? Airbnb? Tiny hotel room with mysterious smells? Handled.</p><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Made from high-quality aluminum and with a built-in working timer (up to 4 hours), it’s sleek, quiet, and compact enough to slip into your car cup holder or desktop; it’s always ready to roll. Whether you’re chasing zen on a long commute, need a scent to relax you during the work day, or want to bring spa vibes to your suitcase, <em>Mobile Two</em> keeps your air as fresh as your playlist.</p>","MB2-BL","Color","Black","","","","","","","","","","","119.00","79.99","Yes","65","/car-or-travel","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/2283815e-973e-42b5-8d07-569140f7b292/whiff+car+aluminum.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/5dd3651a-3a9a-4d97-9671-372fe23d42e2/whiff+car+black.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/8db2e8ed-0b3b-4d7e-868d-0a61e1d557ce/mobile+two+tabletop.jpg"
"","c2a75910-8596-422f-9797-564ab4c117cf","","","","","","MB2-SL","Color","Silver","","","","","","","","","","","119.00","79.99","Yes","68","","","0.0","0.0","0.0","0.0","",""
"67deff9a6d2b5904d0d07d49","bbc13904-d8b1-4245-84a8-c7b281e46543","PHYSICAL","machines-diffusers","metal-two","Metal Two & Top Scent Bundle","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>The Metal Two bundle comes with one 150ml bottle of our most popular </strong><a href=""/substances-oils/hotels-and-resorts-collection""><strong>Hotel</strong></a><strong>, </strong><a href=""/substances-oils/gilded-exotics-collection""><strong>Gilded Exotics</strong></a><strong>, or </strong><a href=""/substances-oils/designer-inspired-collection""><strong>Designer</strong></a><strong> collection.</strong></p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Say hello to <em>Metal Two </em>— the sleek, scent-slinging genius your space has always needed.</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">This machine, with an industrial flair, covers up to 3,500 sq.ft It uses cold air diffusion to mist pure fragrance without heat or water and no residue. It’s HVAC safe, mounts on walls, or stand solo — whatever your home’s style, the <em>Metal Two</em> complements.</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The <em>Metal Two</em> uses our, V1, unbranded scenting App.</p>","BDL-MTL1-DSN","Scent","Designer","","","","","","","","","","","499.00","189.00","Yes","4","/home","commercial, home, office, hotel, home office, hvac, whole home, entire house","3.42","6.3","3.41","8.07","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/e4590c51-9ffe-44a8-ae39-55f67f8bab78/metal+1.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/21d7c01b-ea16-4064-a052-86ab5b7d6f78/metal%2B1%2Bproduct%2Bimage%2B1.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/46c90011-9144-4492-a1cf-cdac43fc39d7/mel+1+product+image+2.JPG"
"","4df571cf-4539-4a79-b9e7-2605a392c94c","","","","","","BDL-MTL1-GE","Scent","Gilded Exotics","","","","","","","","","","","499.00","199.00","Yes","3","","","3.42","6.3","3.41","8.07","",""
"","ae7b37bc-b682-45ae-a75d-ceae2ace2abd","","","","","","BDL-MTL1-HTL","Scent","Hotel","","","","","","","","","","","499.00","189.00","Yes","3","","","3.42","6.3","3.41","8.07","",""
"67e0509a18529b2cf9358801","8a57fc8f-7024-404a-b52f-d0a85651f0f2","PHYSICAL","machines-diffusers","polymer-one","Polymer One","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Polymer One — up high, out of sight, all the scent.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Hugs your wall like it was built to be there, but will also be happy on a shelf. With a generous 400ml oil chamber and waterless diffusion, it fills your space with pure, undiluted fragrance that lingers like a compliment whispered in passing.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Whether you’re scenting a boutique, a large space, or an entryway that deserves a little drama, this diffuser makes it effortless and elevated.</p>","MCH-PLY-BL","Color","Black","","","","","","","","","","","229.99","159.99","Yes","49","/commercial, /home","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/21c29188-156b-4a53-b77f-8f7bcde8a00e/polymer+1+black.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/84d267cb-ea3e-453c-b72a-e257e4feb995/polymer+1+white.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/54b033b9-d5ae-486f-b1cf-04f5b629156f/polymer+1+product+image.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/fed5f861-401a-4430-8a78-3cb208403982/polymer+1+screen.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/dd5b2d31-c582-4831-89b3-fbc55cb286e3/polymer+1+in+action.gif"
"","24ecc87c-33d3-4b01-bc8c-2e6079ed73cd","","","","","","MCH-PLY-WT","Color","White","","","","","","","","","","","229.99","159.99","Yes","50","","","0.0","0.0","0.0","0.0","",""
"681fd5752a94dc617cca08f2","68eca089-8e38-42ab-9271-088cc8da4fde","PHYSICAL","machines-diffusers","twosome","Twosome","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Twosome — two scent nozzles, one mission, total scent domination.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">With two 50ml diffusers, it delivers pure scents from <em>both</em> ends — because sometimes, one just isn’t enough. No water. No drama. Just bold, beautiful scenting.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Add the same scent or two different ones and switch it up anytime via the app or the onboard controls.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Whether you’re dressing up a spa, a studio, or your scandalously good-smelling living room, this diffuser is here to serve double the vibes in half the effort.</p>","TS1-BL","Color","Black","","","","","","","","","","","230.00","139.99","Yes","50","/car-or-travel, /home","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/4cb97615-3dee-4610-81dc-786fa34d947d/twosome+in+action.gif https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/c93a0ea6-e556-4a49-9fe0-12ca168a2237/twosome%2Bblack.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/243076d5-1822-4c62-b2e8-7e4f2970c724/twosome+silver.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/2e3a449d-41bf-4716-b266-d0041bb7d8f1/twosome+living+room.jpeg"
"","f2379707-a8c0-4832-93fb-9364954a7c4a","","","","","","TS1-SL","Color","Silver","","","","","","","","","","","230.00","139.99","Yes","49","","","0.0","0.0","0.0","0.0","",""
"681fd5997c756751d5f05a42","c22a7eb5-ea76-45d5-b77a-f7190c91f8a7","PHYSICAL","machines-diffusers","mobile-one","Mobile One","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Say hello to the rechargeable, Mobile One Portable Scent Diffuser — your on-the-go whiffer built for the road, the ride, and wherever life takes you. </p><p class="""" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Crafted from premium aluminum with color-changing LEDs, Mobile Two delivers sleek, silent performance—perfect for your car cup holder. Whether you’re heading to work or going for a joy ride, it fills your car with scent that matches your vibe.</p>","MB1-SL","Color","Silver","","","","","","","","","","","119.00","79.99","Yes","69","/car-or-travel","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/0770b47a-8d70-4fcb-9a34-5f9fb0c7c643/Mobile+One+Main.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/e067a00a-6c19-4dfe-9d48-f01d0af298aa/Mobile+One+white+background.jpeg"
"","50308a73-b67f-46c4-b586-375cdde45483","","","","","","MB1-BLT","Color","Black Titanium","","","","","","","","","","","119.00","79.99","Yes","28","","","0.0","0.0","0.0","0.0","",""
"681fd59a7c756751d5f05a47","d48071a0-56fe-4188-a736-3d12d03d25fa","PHYSICAL","machines-diffusers","fusion-200","Fusion 200","<h4 style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Black Friday Warmup: Beat the rush! Get up to 33% off now + an extra 15% off automatically at checkout.</h4><ul data-rte-list=""true""><li><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Oil level indicator through app and machine</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Scents up to 2,000 sq.ft. </span>(3,500 sq.ft. through HVAC)</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">200ml oil bottle</p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The Fusion 200 — the sleek, silent seducer everyone in your space will ask about. The Fusion 200 is the smaller sibling of the <a href=""/machines-diffusers/p/fusion-500"">Fusion 500.</a></p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Connects to your HVAC or mounts on the wall to scent your space with pure, waterless fragrance. With Bluetooth app control, it lets you schedule, adjust, and aromatize the air with ease. The 200 mL oil container, ultra-quiet motor (under 38 dB), and anti-tamper lock make it perfect for homes, boutiques, or any space that needs a little extra allure. Smart, stylish, and made to make your air irresistible.</p>","FUS-200-WH","Color","White","","","","","","","","","","","599.00","399.00","Yes","25","/home","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/6e446d46-3629-4cb6-827e-9f484d5c8cd4/IMG_2955.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/700f3c3b-b6ca-4504-a7bb-e454eb6d3654/Fusion+200+black.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/399f382f-577c-49b0-affa-72de6e1f1832/IMG_2956.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/47a7f561-9400-434f-a7fa-a2bc1dd46d56/IMG_2945.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/ce573c6b-43c4-4fde-b2b5-51dd2f465f62/IMG_2951.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/bb361d89-fe86-49a5-aeb0-cd38e6c42ac9/Fusion+200.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/ccd7701e-4063-4955-ba71-2e433bac419b/Fusion+200_500+woman+and+dog.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/b0c67028-e0b2-41a1-9ef6-b5c6b0d9118f/Fusion+200_500+living+room.png"
"","383340fa-8bbe-4f05-80e6-bb82c7dfd733","","","","","","FUS-200-BL","Color","Black","","","","","","","","","","","599.00","399.00","Yes","25","","","0.0","0.0","0.0","0.0","",""
"682a918519aabf2f07a6b292","bd56e464-5d13-416d-a8a2-55f8cd4c8f67","PHYSICAL","machines-diffusers","fusion-500","Fusion 500","<ul data-rte-list=""true""><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Oil level indicator through app and machine</p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><span>Scents up to 5,000 sq.ft. + (with HVAC)</span></p></li><li><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">500ml oil bottle </p></li></ul><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The Fusion 500 — it’s the boss of the airwaves your large space deserves and is the larger sibling of the <a href=""/machines-diffusers/p/fusion-200"">Fusion 200</a>.</p><p class=""preFade fadeIn"" style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">With a 500ml oil capacity, it floods up to 5,000 sq.ft + with your chosen aroma, transforming any space into an immersive vibe. With Bluetooth app control, it lets you schedule, adjust, and aromatize the air with ease. The ultra-quiet motor (under 38 dB), and anti-tamper lock make it perfect for homes, boutiques, or any space that needs a little extra allure. Smart, stylish, and made to make your air irresistible.</p>","FUS-500-WH","Color","White","","","","","","","","","","","749.00","499.00","Yes","35","/commercial, /home","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/700f3c3b-b6ca-4504-a7bb-e454eb6d3654/Fusion+200+black.jpeg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/bb361d89-fe86-49a5-aeb0-cd38e6c42ac9/Fusion+200.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/8a234f8f-06f3-435a-8849-7b47b5c5f703/IMG_2934.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/ad86e65d-7577-4559-825a-560cc30929bc/IMG_2931.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/545e13e6-74f7-4f5a-a419-ecef070af050/IMG_2939.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/f87913e5-c20d-4a41-970d-c15541dee1d4/Fusion+500+Packaging+1.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/d869738d-d457-4e8a-924f-b28656e61690/IMG_2932.jpg"
"","d9032f60-c013-4095-bbb1-4ca0e20aa203","","","","","","FUS-500-BL","Color","Black","","","","","","","","","","","749.00","499.00","Yes","35","","","0.0","0.0","0.0","0.0","",""
"68630f6ccc19a443f393aed4","2bf5d824-ef06-471c-82a1-c771c17a917c","PHYSICAL","machines-diffusers","big-one","Big One","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Big room. Big scent. The Big One is our powerhouse scent machine made for wide-open spaces. Think showrooms, clubs, or bougie hotel lobbies. It floods up to 15,000 sq.ft. of open space with effortless scent and app-based remote scheduling with pro-grade diffusion tech. It’s the olfactory drama your customers (and employees) have been longing for.</p>","BG-ONE","","","","","","","","","","","","","1499.00","899.00","Yes","4","/commercial","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/a81d1073-d84d-4601-90e6-62915d00babb/Big%2BOne%2Bwhite%2Bbackground.jpeg.png https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/fc3bf89f-a633-4700-b85e-749e07a23295/Big+One+2.jpg https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/437a8f10-00eb-45f5-8b56-7900797e3c36/Big+One+Fan.jpg"
"6898da8eb1d6b17e81925ebd","bc8f18bd-db36-452b-a7d5-82a9dd1527ef","PHYSICAL","machines-diffusers","big-two","Big Two","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Big room. Big scent. The Big Two is our one of powerhouse scent machine made for wide-open spaces, plus HVAC connectivity. Think offices, showrooms, clubs, or bougie hotel lobbies. It floods up to 18,000 sq.ft. with exquisite scent through HVAC connection. Provides effortless controls with app-based remote scheduling and pro-grade diffusion tech. It’s the olfactory drama your customers (and employees) have been longing for.</p>","BG-TWO","","","","","","","","","","","","","1399.00","799.00","Yes","4","/commercial","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/fef61f17-a934-47b8-8633-768692e0f084/big+two.png"
"68b121ada581a870f0839298","295e6bc1-ae4c-4088-b37f-dcca0188cc4d","PHYSICAL","machines-diffusers","metal-one-bundle","Metal One & Top Scent Bundle","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true""><strong>The Metal One bundle comes with one 150ml bottle of our most popular </strong><a href=""/substances-oils/hotels-and-resorts-collection""><strong>Hotel</strong></a><strong>, </strong><a href=""/substances-oils/gilded-exotics-collection""><strong>Gilded Exotics</strong></a><strong>, or </strong><a href=""/substances-oils/designer-inspired-collection""><strong>Designer</strong></a><strong> collection.</strong></p><p class=""preFade fadeIn"" style=""text-align: start; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Say hello to <em>Metal One </em>— the sleek, scent-slinging genius your space has always needed.</p><p class=""preFade fadeIn"" style=""text-align: start; ; white-space:pre-wrap;"" data-rte-preserve-empty=""true"">This machine, with an industrial flair, covers up to 2,000 sq.ft. or up to 3,500 with HVAC. It uses cold air diffusion to mist pure fragrance without heat or water and no residue. It’s HVAC safe, mounts on walls, or stand solo — whatever your home’s style, the <em>Metal One</em> complements.</p>","BDL-MTL1-GE","Scent","Gilded Exotics","","","","","","","","","","","499.00","209.00","Yes","3","/home","","0.0","0.0","0.0","0.0","Yes","https://images.squarespace-cdn.com/content/v1/67da0c2c5d3b414ebdd380a0/e63b95c6-af6f-4ff7-adc2-6ae5d3c96ef3/Metal+One.1+Black.JPEG"
